"고유번호","시군구코드","도로위계기능구분","작업일시","도로구간일련번호","X 좌표","Y 좌표"
"28454","11410","3"," ","346","193744.756","453366.219"
"28455","11650","4"," ","39","201644.719","443699.816"
"28457","11410","4"," ","3082","192918.367","452696.666"
"28458","11410","3"," ","45","192966.865","453094.411"
"28460","11410","3"," ","2022","192952.043","453105.035"
"28461","11410","4"," ","361","195242.411","454688.154"
"28463","11410","4"," ","1478","192324.234","453956.889"
"28464","11650","4"," ","1265","198706.814","442863.205"
"28466","11650","2"," ","1052","198981.251","443009.917"
"28468","11650","4"," ","119","198876.69","442983.706"
"28469","11650","3","20140923143238","5087","207985.122","440506.001"
"28472","11410","4"," ","98","196398.55","451383.41"
"28473","11410","3"," ","2178","195079.754","454312.315"
"28474","11410","3"," ","130","195140.565","454252.466"
"28607","11410","4"," ","101","195276.515","454693.793"
"28608","11410","4"," ","754","195245.113","454662.31"
"28610","11305"," "," ","0","200038.386","460324.135"
"28611","11305"," "," ","0","199976.743","460088.229"
"28614","11215","4","20081226","24","207164.433","452315.182"
"28616","11305"," "," ","0","201188.78","458135.271"
"28618","11305"," "," ","0","201041.96","458385.356"
"28620","11305"," "," ","0","201157.276","458748.323"
"28622","11410","4"," ","1513","193650.993","452760.766"
"28626","11410","4"," ","2742","196169.573","451398.706"
"27937","11290","4","20101110","1","201555.151","455882.471"
"27939","11290","4","20101110","1","201215.587","455827.117"
"27940","11290","4"," ","1","204774.59","457266.803"
"27942","11200","4"," ","815","204470.491","448663.816"
"27944","11290","4"," ","1","204775.682","456803.309"
"27949","11305"," "," ","0","200421.828","460404.966"
"27950","11305"," "," ","0","200322.833","460381.622"
"27951","11305"," "," ","0","200166.54","460366.973"
"27954","11290","4"," ","1","203045.193","456409.876"
"27955","11200","4","20131002105024","473","201605.42","450525.6"
"27956","11290","4"," ","1","201713.083","454870.806"
"27957","11290","4"," ","1","201764.777","454891.998"
"27959","11290","4"," ","1","201465.778","455069.688"
"27960","11290","4"," ","1","201717.81","454766.989"
"27961","11290","4"," ","1","204881.053","457179.357"
"27964","11290","4","20110419","1","200780.332","454238.063"
"27965","11290","4","20110419","1","200943.817","454045.602"
"27966","11290","4","20110419","1","200808.393","454079.044"
"27969","11290","4"," ","1","203099.869","456462.355"
"27970","11200","4","20120817","1779","205103.073","448666.536"
