"고유번호","시군구코드","도로위계기능구분","작업일시","도로구간일련번호","위도","경도"
"2389","11560"," "," ","0","37.4878299","126.8984274"
"2392","11230","4","20081112","1576","37.5938046","127.0580745"
"2394","11215","4","20070319","2450","37.5302164","127.0887756"
"2397","11215","4"," ","432","37.5599375","127.0838307"
"2399","11215","4","20070109","174","37.5548288","127.0833677"
"2402","11560"," "," ","0","37.4874752","126.8977165"
"2404","11440","4","20070920","3051","37.5591309","126.916184"
"2405","11215","4","20070704","843","37.5630463","127.0791486"
"2407","11215","4","20070720","2312","37.5371283","127.0663257"
"2408","11410","4"," ","620","37.5642068","126.9602467"
"2412","11410","3"," ","1765","37.5958127","126.9479281"
"2414","11545"," "," ","0","37.4645596","126.8960801"
"2416","11545"," "," ","0","37.4771908","126.9044339"
"2417","11545"," "," ","0","37.4787239","126.9082322"
"2419","11545","4","20130509135501","0","37.4785078","126.9057806"
"2421","11545"," "," ","0","37.4761338","126.9078246"
"2422","11440"," ","20090212","0","37.5545876","126.9330001"
"2427","11215","4","20070823","127","37.5540674","127.0960959"
"2429","11680","4","20080812","584","37.5039293","127.0598696"
"2430","11680"," ","20080829","0","37.5041217","127.0400031"
"2432","11680","4","20080820","706","37.5038018","127.0535119"
"2433","11680","4","20080829","983","37.503812","127.0379485"
"2434","11680","4","20080818","699","37.5035664","127.0557943"
"2438","11680","4","20080902","632","37.4891429","127.0343713"
"2439","11680"," ","20080902","0","37.4895371","127.0345797"
"2440","11680","4","20080609","1762","37.491575","127.0394864"
"2442","11215","4","20070115","363","37.5430798","127.088525"
"2444","11215","4","20070115","2613","37.5401958","127.0854639"
"2447","11215","4"," ","2739","37.5671575","127.0825105"
"2449","11215","4"," ","616","37.5673689","127.0825267"
"2450","11215","4"," ","618","37.5671882","127.0830286"
"2451","11215","4"," ","619","37.5672085","127.0831853"
"2454","11215","4","20081226","742","37.5675919","127.0815537"
"2458","11350","4"," ","331","37.6733775","127.0526146"
"2462","11230","4"," ","415","37.5862685","127.0604528"
"2464","11230","4","20070323","2039","37.5884159","127.0471309"
"2465","11140","4","20100808","929","37.5638058","127.0190275"
"2469","11440","4"," ","3022","37.565976","126.9205648"
"2470","11215","4","20070704","817","37.5632529","127.0771348"
"2471","11440","4"," ","3021","37.5660867","126.9203586"
"2473","11440","4","20081217","3034","37.5530706","126.9014164"
"2474","11215","3"," ","2137","37.5536952","127.0781125"
"2475","11215","3","20080430","773","37.5652867","127.083578"
"2477","11560"," "," ","0","37.5002963","126.9001512"
"2479","11230","4","20071204","2868","37.5674355","127.062311"
"2483","11215","4","20070115","1683","37.5400833","127.0891557"
"2485","11545"," "," ","0","37.4671783","126.9011803"
"2486","11545"," "," ","0","37.4652202","126.9006041"
"2488","11290","4"," ","1","37.6081177","127.0591977"
"2490","11545"," "," ","0","37.4649352","126.8989724"
"2492","11140","3","20100823","965","37.5547382","126.9654955"
"2496","11545"," "," ","0","37.4409689","126.9023348"
"2500","11215","4","20070704","936","37.5605316","127.0751321"
"2401","11350","4"," ","2155","37.6558323","127.064728"
"2406","11215","4"," ","2720","37.5533122","127.0713877"
"2409","11440","4"," ","2008","37.5563781","126.9044563"
"2413","11545"," "," ","0","37.4721998","126.8973892"
"2415","11545"," "," ","0","37.4647745","126.8968526"
"2418","11545"," "," ","0","37.4789088","126.908624"
"2420","11545"," "," ","0","37.4772631","126.9058523"
"2423","11440","4"," ","1439","37.5486627","126.93791"
"2425","11215","4"," ","288","37.5351609","127.0656959"
"2428","11140","3","20100809","437","37.5632794","126.9714102"
"2431","11680","4","20080813","1028","37.503944","127.0329736"
"2435","11680","4","20080829","979","37.5040019","127.0396808"
"2437","11680","3","20110125","1905","37.4771331","127.1108431"
"2441","11560"," "," ","0","37.5162076","126.9159433"
"2443","11215","4","20070115","2441","37.5413049","127.087454"
"2501","11215","4","20070704","827","37.5624521","127.0761836"
"2271","11140","4","20101029","1771","37.5617585","126.9794643"
"2275","11140","3","20100830","831","37.5551489","126.9644929"
"2281","11440","4"," ","2840","37.587425","126.8827184"
"2285","11230","4"," ","2829","37.5670043","127.0595924"
"2289","11230","4"," ","2818","37.5668752","127.0600256"
"2292","11680","4","20080725","458","37.5104432","127.0381273"
"2295","11230","4"," ","2833","37.566289","127.0602649"
"2298","11680","4","20080813","1032","37.5042357","127.0300844"
"2301","11680"," ","20080829","0","37.504357","127.0402808"
"2302","11290","4"," ","1","37.5929914","126.9915368"
"2304","11305"," "," ","0","37.6241526","127.0170315"
"2307","11215","4"," ","721","37.5591503","127.0924183"
"2308","11140","3","20101004","1845","37.5598763","126.9656293"
"2310","11545"," "," ","0","37.4774569","126.9050112"
"2311","11545"," "," ","0","37.4529589","126.9106291"
"2313","11545"," "," ","0","37.4590761","126.8976476"
"2315","11545"," "," ","0","37.4677307","126.8921194"
"2318","11215","4","20070704","828","37.5621414","127.0759687"
"2319","11215","4","20070704","831","37.5619745","127.0766056"
"2320","11215","4","20070704","830","37.5617047","127.0764927"
"2322","11215","4","20070704","963","37.5609628","127.0760091"
"2324","11215","4","20070704","407","37.5599326","127.0745882"
"2326","11215","4","20070704","961","37.5607698","127.0763943"
"2327","11215","4","20070704","938","37.5599993","127.0752037"
"2328","11215","4","20070704","829","37.5617603","127.0761608"
"2330","11215","4","20070115","2418","37.5379466","127.0847772"
"2334","11680"," ","20080902","0","37.489461","127.033374"
"2335","11680","3"," ","1677","37.4889532","127.1037676"
"2337","11680","4","20080813","1032","37.5038732","127.029774"
"2338","11305"," "," ","0","37.6222853","127.0134031"
"2340","11305"," "," ","0","37.6260751","127.0177427"
"2342","11305"," "," ","0","37.6266283","127.0174421"
"2344","11305"," "," ","0","37.6280888","127.0177433"
"2347","11140","4","20100803","94","37.5701327","127.0202642"
"2349","11410","4"," ","2461","37.6009557","126.9512723"
"2350","11410","4"," ","2539","37.6011606","126.9499777"
"2352","11410","4"," ","2263","37.6012526","126.9501401"
"2354","11410","4"," ","3107","37.5683021","126.9454088"
"2355","11410","4"," ","1334","37.569429","126.9450962"
"2356","11410","3"," ","3438","37.5622936","126.9652309"
"2360","11410","4"," ","291","37.5989065","126.9488466"
"2361","11410","4"," ","1048","37.5640559","126.9321372"
"2363","11410","4"," ","1028","37.5639561","126.9325849"
"2364","11410","4"," ","489","37.5643592","126.9320128"
"2366","11410","4"," ","1703","37.5670502","126.9464374"
"2368","11410"," "," ","3110","37.5684239","126.9456802"
"2370","11215","4"," ","515","37.5447073","127.0719203"
"2371","11410","4"," ","673","37.5815423","126.9502636"
"2374","11290","4"," ","1","37.592439","126.9903244"
"2377","11350","3"," ","119","37.669191","127.0796906"
"2379","11440","4"," ","832","37.5593027","126.9257024"
"2380","11290","4"," ","1","37.6079999","127.0589241"
"2381","11215"," ","20070319","0","37.5336331","127.0908458"
"2383","11290","4"," ","1","37.5945213","126.9933058"
"2385","11440","4"," ","2259","37.5431977","126.9360268"
"2387","11350","4"," ","1893","37.6442521","127.0880149"
"2388","11305"," "," ","0","37.621653","127.0183078"
"2390","11215","4","20070319","237","37.5310664","127.0885589"
"2393","11290","4"," ","1","37.5797926","127.0212117"
"2395","11440","4"," ","971","37.5506166","126.9092592"
"2396","11230","4"," ","3388","37.5665293","127.0611857"
"2398","11350"," "," ","0","37.6738119","127.0493088"
"2400","11410","4"," ","2164","37.5601193","126.9501918"
"2306","11410","4"," ","2468","37.5634982","126.9613042"
"2530","11140","4","20100810","1218","37.5580995","126.9639001"
"2533","11440"," "," ","0","37.5750589","126.8742938"
"2534","11260"," "," ","0","37.5780158","127.0879824"
"2535","11260"," ","20111221","0","37.5976093","127.0963684"
"2536","11260","4"," ","3754","37.6011288","127.099086"
"2539","11230","4","20081112","1541","37.5913322","127.0564218"
"2541","11350","4"," ","300","37.6296232","127.0525217"
"2544","11290","4"," ","1","37.5789942","127.0185991"
"2546","11140","4","20101010","1478","37.5653737","126.9936558"
"2549","11140","4","20100806","1780","37.5670198","127.0199011"
"2551","11440","4","20090212","1277","37.5530116","126.9273756"
"2553","11215","4","20070802","1570","37.5349035","127.0766839"
"2554","11440","3","20070416","1070","37.5457248","126.9204239"
"2557","11440"," "," ","0","37.5703259","126.8897829"
"2558","11440","4","20090210","1564","37.5549378","126.9491164"
"2562","11545"," "," ","0","37.4783372","126.9074632"
"2564","11545"," "," ","0","37.4717177","126.9038811"
"2565","11545"," "," ","0","37.4692279","126.9032063"
"2566","11440","4","20080701","2792","37.5748186","126.8924179"
"2572","11545"," "," ","0","37.4654507","126.8951529"
"2574","11140","4","20100823","1965","37.5519967","127.0094605"
"2576","11410","4"," ","2867","37.60124","126.9500824"
"2577","11140","4","20100826","564","37.559659","127.012821"
"2589","11215","4"," ","39","37.5667327","127.0831951"
"2593","11140","4","20100809","178","37.5621247","126.9740224"
"2594","11350","4"," ","246","37.6579016","127.0668878"
"2595","11260"," "," ","0","37.5780158","127.0879824"
"2598","11410","4"," ","243","37.5688686","126.9449764"
"2596","11260"," "," ","0","37.5780158","127.0879824"
"2600","11410","4"," ","1099","37.5803382","126.9536019"
"2604","11230","4"," ","3253","37.597045","127.0632401"
"2605","11290","4"," ","1","37.5934783","126.9937507"
"2608","11680","4","20080901","304","37.5005337","127.0631544"
"2610","11680","4","20080901","252","37.500501","127.0529724"
"2611","11680","4","20080901","1126","37.499914","127.0572776"
"2613","11680","4","20080729","776","37.5002709","127.0410836"
"2615","11680","4","20080813","1025","37.50023","127.0276566"
"2617","11680","4","20080901","624","37.4997038","127.0566333"
"2618","11680"," "," ","0","37.5203041","127.03957"
"2620","11305"," "," ","0","37.6403657","127.016501"
"2621","11305"," "," ","0","37.6402836","127.0162748"
"2623","11305"," "," ","0","37.6398127","127.0164129"
"2626","11305"," "," ","0","37.6401742","127.0146932"
"2627","11305"," "," ","0","37.6396678","127.014026"
"2629","11440","4"," ","822","37.5554268","126.9331286"
"2631","11440"," ","20080701","0","37.5688503","126.9068218"
"2632","11215","4"," ","421","37.5581158","127.0784901"
"2445","11215","4"," ","622","37.5667449","127.0821752"
"2452","11215","4"," ","613","37.5676232","127.0826548"
"2455","11305"," "," ","0","37.627748","127.0172165"
"2456","11290","4"," ","1","37.6076438","127.0594731"
"2457","11140","4","20121012","0","37.5628426","126.9916104"
"2459","11410","4"," ","193","37.582783","126.9382051"
"2461","11350","4"," ","29","37.664053","127.0736247"
"2463","11680","4","20080710","972","37.4768303","127.067463"
"2466","11410","4"," ","2499","37.5624474","126.9503612"
"2468","11215","4","20070704","820","37.5632501","127.077656"
"2472","11215","4"," ","2841","37.5483394","127.0728422"
"2476","11545"," "," ","0","37.4655602","126.8990419"
"2478","11560"," "," ","0","37.4995497","126.9000879"
"2480","11215","4","20070704","833","37.5614651","127.0771267"
"2482","11215","4","20070704","850","37.5621155","127.0778553"
"2484","11440","4"," ","2260","37.5428272","126.9361315"
"2487","11440","4"," ","1218","37.5561141","126.9176926"
"2489","11545"," "," ","0","37.4649195","126.8992317"
"2491","11545"," "," ","0","37.4655702","126.8987534"
"2493","11140","3","20100824","411","37.5609161","126.9952525"
"2494","11545","4","20130509135501","0","37.4786989","126.9051285"
"2497","11545"," "," ","0","37.458604","126.897598"
"2498","11545"," "," ","0","37.4673429","126.8964467"
"2499","11545"," "," ","0","37.4764262","126.8950276"
"2502","11215","4","20070704","929","37.5616446","127.0754452"
"2504","11215","4","20070704","960","37.5606755","127.076662"
"2506","11215","3","20080430","1035","37.560653","127.0846252"
"2507","11215","4"," ","2672","37.5419705","127.0823985"
"2509","11215","4"," ","1804","37.5531109","127.0858928"
"2512","11215","4","20081226","606","37.5682137","127.0820217"
"2513","11350","4"," ","1967","37.6158989","127.0659069"
"2514","11350","4"," ","148","37.6592784","127.0579053"
"2515","11350","4"," ","1878","37.6568033","127.0696287"
"2519","11350","4"," ","46","37.6594549","127.0707635"
"2521","11230","4"," ","289","37.5676268","127.0582655"
"2522","11230"," "," ","0","37.5683723","127.0594619"
"2523","11230"," ","20081112","0","37.5913252","127.0465253"
"2525","11305"," "," ","0","37.6279375","127.017528"
"2527","11140","3","20100806","50","37.5661497","127.019111"
"2537","11560"," "," ","0","37.5033203","126.9083059"
"2538","11260","4","20110420","3439","37.6014574","127.0894565"
"2540","11290","4"," ","1","37.5794968","127.021028"
"2542","11440"," "," ","0","37.5736236","126.8732513"
"2543","11680","4"," ","330","37.489836","127.0831778"
"2545","11350","3"," ","1313","37.6264257","127.0800215"
"2548","11230","4","20081112","3121","37.591137","127.0521036"
"2550","11215","4","20070704","851","37.5619581","127.0785302"
"2552","11215","4","20070704","410","37.5626048","127.0770941"
"2555","11290","4"," ","1","37.5943646","126.9934057"
"2556","11290","4"," ","1","37.5942214","126.9934958"
"2560","11545"," "," ","0","37.4643938","126.896812"
"2561","11545"," "," ","0","37.4771599","126.9067542"
"2563","11545"," "," ","0","37.4776099","126.90655"
"2567","11440","4","20090212","2146","37.5546094","126.9329309"
"2568","11440","4","20080923","2250","37.5445213","126.9327139"
"2569","11440","4"," ","364","37.5468257","126.9278598"
"2571","11545"," "," ","0","37.472627","126.8871894"
"2573","11545"," "," ","0","37.4763669","126.892968"
"2575","11140","4","20100825","168","37.5596604","127.0096558"
"2578","11680","4","20080829","527","37.5038508","127.0411699"
"2579","11680","4","20080909","496","37.5039375","127.0278283"
"2581","11680","4","20080813","1551","37.5038856","127.0310264"
"2582","11680","4","20080904","1551","37.5035847","127.0305985"
"2583","11680","4","20080902","632","37.4899513","127.034146"
"2585","11680","4","20080609","1780","37.4933648","127.0452957"
"2586","11215","4","20070115","2440","37.5412981","127.0884542"
"2587","11215","4"," ","620","37.5666606","127.081972"
"2588","11215","4"," ","624","37.5666905","127.0827789"
"2590","11215","4"," ","614","37.5674606","127.0832371"
"2591","11215","4"," ","612","37.5676495","127.0827449"
"2597","11260","4"," ","3306","37.6003198","127.0748166"
"2599","11560"," "," ","0","37.5035203","126.9082285"
"2503","11215","4","20070704","408","37.5608325","127.0751021"
"2505","11215","4","20070704","414","37.5604934","127.0752403"
"2510","11440","4","20120322","1279","37.5523688","126.9263508"
"2516","11350","3"," ","734","37.6627001","127.0699287"
"2518","11350","4"," ","924","37.6618264","127.0695466"
"2520","11230","3","20081112","3509","37.591764","127.0497679"
"2524","11305"," "," ","0","37.6273075","127.0178045"
"2526","11305"," "," ","0","37.6281728","127.0170081"
"2528","11140","4","20100806","148","37.5699407","127.0185843"
"2529","11140","4","20100928","199","37.5689334","127.0190172"
"2603","11290","4"," ","1","37.5944106","126.9936179"
"4693","11290","4"," ","1","37.597187","126.9847113"
"4695","11290","4"," ","1","37.597638","126.9861308"
"4696","11350","3"," ","1204","37.6221442","127.0874073"
"4697","11350","3"," ","172","37.6700013","127.0783424"
"4698","11260","4","20110224","3512","37.5945213","127.0930803"
"4700","11290","4"," ","1","37.6117388","127.0605276"
"4603","11560"," "," ","0","37.5135537","126.914158"
"4607","11305"," "," ","0","37.6321038","127.0209214"
"4610","11305"," "," ","0","37.6317759","127.0219668"
"4611","11350","4"," ","42","37.6236386","127.0825885"
"4613","11350","4"," ","393","37.6665125","127.0765097"
"4616","11260"," "," ","0","37.5780158","127.0879824"
"3860","11260"," "," ","0","37.5831894","127.0873514"
"3862","11740","4"," ","384","37.552337","127.1433348"
